id,lat,lon,tags
7672020234,-19.3194992,146.8284661,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Evie Networks', 'capacity': '2', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '1', 'socket:chademo:output': '350', 'socket:type2_combo': '1', 'socket:type2_combo:output': '350'}"
7742159359,-34.6396148,143.5644882,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
7745584029,-27.6766678,152.9036312,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '4', 'fee': 'no', 'fixme': ""add socket type counts. Are they all type 2's?"", 'socket:type2:output': '11 kW'}"
7769026737,-35.1205066,139.2770491,"{'amenity': 'charging_station', 'capacity': '2', 'charge': '0.40 Aud per kWh', 'fee': 'yes', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824', 'payment:credit_cards': 'yes', 'socket:chademo': '2', 'socket:chademo:power': '50 kW', 'socket:type2_combo': '2', 'socket:type2_combo:power': '350 kW'}"
7811188174,-42.1356399,146.2290933,"{'access': 'yes', 'addr:suburb': 'Derwent Bridge', 'amenity': 'charging_station', 'capacity': '1', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'motorcar': 'yes', 'network': 'Chargefox', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
7814409569,-42.0788206,145.5554413,"{'access': 'yes', 'addr:postcode': '7467', 'addr:state': 'TAS', 'addr:street': 'Driffield Street', 'addr:suburb': 'Queenstown', 'amenity': 'charging_station', 'brand': 'Electric Highway Tasmania', 'capacity': '1', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'motorcar': 'yes', 'network': 'Chargefox', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'ref': '4108', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
7816558586,-34.8412265,148.9124032,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '2', 'charging_station:output': '100 kW', 'description': 'NRMA Fast Charger', 'fee': 'no', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'parking:fee': 'no', 'socket:chademo': '2', 'socket:chademo:output': '50 kW', 'socket:type2:output': '50 kW', 'socket:type2_cable': '2', 'website': 'https://www.mynrma.com.au/cars-and-driving/electric-vehicles/charging-network'}"
7818245016,-37.9208333,145.1400183,"{'amenity': 'charging_station', 'socket:type2': '1'}"
7842335713,-33.4257824,149.5813787,"{'amenity': 'charging_station', 'capacity': '2', 'operator': 'EO'}"
7853763889,-35.2998964,149.190361,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'description': 'Majura Park Destination Charger', 'fee': 'no', 'output': '7 kW', 'socket:type2': '1', 'socket:type2:output': '7 kW'}"
7853779128,-35.279627,149.1283604,"{'amenity': 'charging_station', 'capacity': '1', 'description': 'ActewAGL Civic Rapid Charger', 'fee': 'yes', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
7853799488,-35.2801903,149.1354521,"{'amenity': 'charging_station', 'capacity': '4', 'description': 'Secure Parking EV Chargers', 'fee': 'no', 'socket:type2': '4', 'socket:type2:output': '22 kW'}"
7853821459,-31.4581377,152.8274176,"{'amenity': 'charging_station', 'authentication:none': 'yes', 'brand': 'NRMA', 'capacity': '2', 'description': 'Sovereign Place NRMA Fast Charger', 'fee': 'no', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'parking:fee': 'no', 'socket:chademo': '2', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '2', 'socket:type2_combo:output': '50 kW'}"
7858748739,-35.3224367,149.165535,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'capacity': '1', 'description': 'SG Fleet Fyshwick', 'fee': 'no', 'network': 'Chargefox', 'opening_hours': 'Mo-Su 06:00-20:00', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824', 'output': '25 kW', 'parking:fee': 'no', 'socket:chademo': '1', 'socket:chademo:output': '25 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '25 kW'}"
7862093042,-33.8908025,151.2762714,{'amenity': 'charging_station'}
7882866714,-41.5236168,146.6510431,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'operator': 'Meander Valley Council', 'socket:type2': '1'}"
7885621574,-42.8814091,147.3322907,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'manufacturer': 'Tritium', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': '24/7', 'operator': 'City of Hobart', 'operator:wikidata': 'Q1621560', 'parking:fee': 'yes', 'ref:ocm': 'OCM-167436', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
7908350351,-42.6817118,146.7164989,"{'access': 'customers', 'addr:suburb': 'National Park', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': 'Mo-Su 09:00-17:00', 'operator': 'Mt Field Visitor Centre', 'socket:type2': '1', 'socket:type2:output': '22 kW'}"
7916500373,-43.0312044,147.0474304,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': '24/7', 'operator': 'Huon Valley Council', 'socket:type2': '1', 'socket:type2:output': '22 kW'}"
7932870081,-35.1083685,147.3735986,"{'amenity': 'charging_station', 'capacity': '2', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
7935846174,-33.1006924,118.4624195,{'amenity': 'charging_station'}
7951263438,-43.163457,146.9268457,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'yes', 'motorcar': 'yes', 'network': 'Chargefox', 'opening_hours': '24/7', 'operator': 'Huon Valley Council', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
7956430892,-26.6628606,153.0500396,"{'amenity': 'charging_station', 'description': 'Evie Networks', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'website': 'https://goevie.com.au/'}"
7959130026,-32.0503475,150.8664641,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA'}"
7961393123,-35.2401819,139.4404743,"{'amenity': 'charging_station', 'description': 'Evie Networks Fast Charger', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '2', 'socket:type2_combo': '2', 'website': 'https://goevie.com.au/'}"
7987569797,-38.5366421,143.9742629,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'description': 'Lorne Visitor Information Centre', 'socket:type1': '1'}"
8021537952,-42.8818357,147.3333345,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': '24/7', 'operator': 'TasPorts', 'parking:fee': 'yes', 'socket:type2': '1', 'socket:type2:output': '22 kW'}"
8021537953,-42.8816834,147.3354788,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': '24/7', 'operator': 'TasPorts', 'parking:fee': 'yes', 'socket:type2': '1', 'socket:type2:output': '22 kW'}"
8023428147,-27.4157668,153.077346,"{'amenity': 'charging_station', 'capacity': '4', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'website': 'https://goevie.com.au/'}"
8028020165,-36.7111262,142.201977,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '8', 'charge': '0.60 AUD/kWh', 'fee': 'yes', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824', 'payment:app': 'yes', 'payment:credit_cards': 'yes', 'socket:chademo': '4', 'socket:chademo:output': '350 kW', 'socket:type2_combo': '4', 'socket:type2_combo:output': '350 kW'}"
8041302706,-41.0498769,145.90733,"{'access': 'yes', 'amenity': 'charging_station', 'brand': 'Electric Highway Tasmania', 'capacity': '1', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8095263593,-33.2831945,115.7417543,"{'amenity': 'charging_station', 'capacity': '2', 'description': 'Treendale Shopping Centre', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824'}"
8122913262,-23.3821063,150.5132751,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Rockhampton', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8122913263,-23.3558309,150.5222122,{'amenity': 'charging_station'}
8133502030,-30.5119326,151.6696956,"{'amenity': 'charging_station', 'capacity': '1', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA'}"
8148294052,-33.7693688,150.7352534,{'amenity': 'charging_station'}
8163934715,-32.593669,149.586206,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA'}"
8167428500,-41.1776609,146.3593825,"{'access': 'yes', 'amenity': 'charging_station', 'brand': 'Electric Highway Tasmania', 'capacity': '2', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8169947525,-33.7671436,150.9548236,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '350', 'description': 'Evie Seven Hills', 'fee': 'yes', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'payment:contactless': 'yes', 'socket:chademo': '2', 'socket:type2_combo': '2', 'website': 'https://goevie.com.au/'}"
8173029604,-33.9791934,115.7649217,{'amenity': 'charging_station'}
8190129317,-33.280911,149.0994869,"{'amenity': 'charging_station', 'brand': 'Tesla, Inc.', 'brand:wikidata': 'Q478214', 'brand:wikipedia': 'en:Tesla, Inc.', 'description': 'Tesla Destination Charger', 'name': 'Tesla Destination Charger', 'short_name': 'Tesla'}"
8192505717,-33.3333919,149.0432132,"{'amenity': 'charging_station', 'brand': 'Tesla, Inc.', 'brand:wikidata': 'Q478214', 'brand:wikipedia': 'en:Tesla, Inc.', 'description': 'Tesla Destination Charger', 'name': 'Tesla Destination Charger', 'short_name': 'Tesla'}"
8195721669,-37.6784969,145.0730497,"{'amenity': 'charging_station', 'description': 'Evie Networks', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'website': 'https://goevie.com.au/'}"
8209129030,-29.0572225,152.0189641,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA'}"
8219338731,-37.7227909,144.5721618,"{'amenity': 'charging_station', 'description': 'Evie Networks', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '1', 'socket:type2_combo': '1', 'website': 'https://goevie.com.au/'}"
8241597113,-33.8254745,151.2414403,"{'amenity': 'charging_station', 'capacity': '2', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'website': 'https://goevie.com.au/'}"
8241642779,-34.524747,138.9586197,"{'amenity': 'charging_station', 'capacity': '2', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
8241696310,-34.2857972,140.6035481,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '2', 'charge': '$0.60AUD/kWh', 'description': 'NRMA Fast Charger', 'fee': 'yes', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
8253300980,-33.8340931,148.6944413,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'fee': 'no', 'motorcar': 'yes', 'opening_hours': '24/7', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:chademo:output': '50kW', 'socket:type1_combo': '1', 'socket:type1_combo:output': '50kW'}"
8280062891,-37.0508473,143.741488,"{'access': 'yes', 'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:membership_card': 'yes', 'brand': 'Charging the Regions', 'brand:wikidata': 'Q106320264', 'capacity': '2', 'description': 'CTR Maryborough', 'network': 'Evie Networks', 'operator': 'Central Victorian Greenhouse Alliance', 'operator:wikidata': 'Q106320329', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8280179360,-37.9279602,145.1431387,"{'amenity': 'charging_station', 'note': 'Next to Westall Road entrance and car wash'}"
8302152508,-33.4190492,149.5866349,"{'amenity': 'charging_station', 'brand': 'Tesla Supercharger', 'brand:wikidata': 'Q17089620', 'brand:wikipedia': 'en:Tesla Supercharger', 'capacity': '6', 'description': 'Tesla Supercharger', 'name': 'Tesla Supercharger', 'operator': 'Tesla, Inc.', 'operator:wikidata': 'Q478214', 'short_name': 'Tesla', 'socket:tesla_supercharger': '6'}"
8309916935,-26.6871515,153.0042582,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Forest Glen', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8317195266,-35.3549489,145.7250878,"{'amenity': 'charging_station', 'description': 'NRMA Fast Charger', 'operator': 'NRMA', 'operator:wikidata': 'Q6955173', 'operator:wikipedia': 'en:NRMA', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
8320308514,-28.0293919,153.434591,{'amenity': 'charging_station'}
8333995490,-38.6680598,145.6055893,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '2', 'description': 'Chargefox Charging Station', 'fee': 'no', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824'}"
8340141563,-41.0035878,147.3947423,"{'amenity': 'charging_station', 'motorcar': 'yes', 'no:network': 'yes', 'opening_hours': 'Mo-Su 10:00-16:00'}"
8353962063,-41.3228603,148.2483219,"{'access': 'yes', 'addr:suburb': 'St Helens', 'amenity': 'charging_station', 'brand': 'Electric Highway Tasmania', 'capacity': '2', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8366243660,-42.8641403,147.3689883,"{'access': 'yes', 'addr:suburb': 'Rosny', 'amenity': 'charging_station', 'capacity': '1', 'description': 'BYO charge cables. Cables are locked away but  key available from Council to open cupboard during office hours.', 'fee': 'no', 'maxstay': '2 hours', 'motorcar': 'yes', 'network': 'Chargefox', 'opening_hours': '24/7', 'operator': 'Clarence Council', 'parking:fee': 'no', 'ref': 'Station#1234', 'socket:type2': '1'}"
8384096764,-38.757058,143.6683449,"{'amenity': 'charging_station', 'capacity': '2', 'socket:tesla_destination': '2', 'socket:tesla_destination:output': '11 kW'}"
8390250930,-31.4637923,152.8221638,"{'amenity': 'charging_station', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824', 'socket:chademo': '2', 'socket:type2_combo': '2'}"
8407794646,-42.1237047,148.0752161,"{'access': 'yes', 'addr:suburb': 'Swansea', 'amenity': 'charging_station', 'brand': 'Electric Highway Tasmania', 'capacity': '2', 'charge': '0.25 AU/kWh', 'fee': 'yes', 'manufacturer': 'Tritium', 'motorcar': 'yes', 'network': 'Electric Highway Tasmania', 'opening_hours': '24/7', 'operator': 'Electric Highway Tasmania', 'operator:website': 'https://www.electrichighwaytasmania.com.au', 'operator:wikidata': 'Q105834331', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2': '1', 'socket:type2:output': '22 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8441518529,-37.8810561,147.9849476,"{'amenity': 'charging_station', 'brand': 'Tesla, Inc.', 'brand:wikidata': 'Q478214', 'description': 'Tesla Destination Charger', 'note': 'The superchargers are the large white standalone stations, destination chargers are the smaller silver ones on a business wall.', 'short_name': 'Tesla'}"
8443926799,-31.9480278,115.8489479,"{'amenity': 'charging_station', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824'}"
8451336892,-42.8753548,147.324019,"{'amenity': 'charging_station', 'capacity': '1', 'manufacturer': 'Tritium', 'operator': 'Audi', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}"
8456443961,-38.4513659,145.2402838,"{'amenity': 'charging_station', 'capacity': '2', 'operator': 'EVolution'}"
8477352112,-37.9713319,145.2237568,"{'amenity': 'charging_station', 'description': 'Evie Networks Fast Chargers', 'name': 'Evie Dandenong North', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '2', 'socket:type2_combo': '2'}"
8490556835,-42.7006711,147.2511179,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:membership_card': 'yes', 'brand': 'Evie Networks', 'capacity': '2', 'description': 'Evie Networks Brighton', 'fee': 'yes', 'motorcar': 'yes', 'network': 'Evie Networks', 'opening_hours': '24/7', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '2', 'socket:chademo:output': '100 kW', 'socket:type2_combo': '2', 'socket:type2_combo:output': '350 kW', 'website': 'https://www.goevie.com.au'}"
8490588005,-41.5824743,145.9366036,"{'access': 'yes', 'amenity': 'charging_station', 'capacity': '1', 'fee': 'no', 'operator': 'Tasmanian Parks & Wildlife', 'socket:type2': '1', 'socket:type2:output': '22 kW'}"
8505686311,-30.7101732,152.919807,"{'amenity': 'charging_station', 'capacity': '4', 'description': 'Evie Networks Fast Charger', 'operator': 'Evie Networks', 'operator:wikidata': 'Q105795220', 'socket:chademo': '2', 'socket:type2_combo': '2'}"
8512844540,-36.575759,143.8676039,"{'amenity': 'charging_station', 'brand': 'Charging the Regions', 'brand:wikidata': 'Q106320264', 'capacity': '2', 'description': 'Charging the Regions', 'operator': 'Central Victorian Greenhouse Alliance', 'operator:wikidata': 'Q106320329', 'socket:chademo': '1', 'socket:type2_combo': '1'}"
8520707717,-38.4513302,145.2402851,"{'amenity': 'charging_station', 'brand': 'Tesla, Inc.', 'brand:wikidata': 'Q478214', 'capacity': '2', 'name': 'Tesla Destination Charger', 'operator': 'Tesla', 'short_name': 'Tesla'}"
8562296543,-37.8292531,145.056178,"{'amenity': 'charging_station', 'brand': 'Tesla Supercharger', 'brand:wikidata': 'Q17089620', 'brand:wikipedia': 'en:Tesla Supercharger', 'name': 'Tesla Supercharger', 'operator': 'Tesla, Inc.', 'operator:wikidata': 'Q478214', 'operator:wikipedia': 'en:Tesla, Inc.', 'short_name': 'Tesla', 'socket:tesla_supercharger': '6'}"
8566959242,-25.9943406,152.5626944,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Gunalda', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566959243,-24.9897146,151.9531256,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Gin Gin', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566959244,-24.327605,151.5605055,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Forest Glen', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566959245,-23.8108708,150.9800673,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Mount Larcom', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976196,-22.8280493,149.9325,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Marlborough', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976197,-21.9085589,149.4106209,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Carmila', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976198,-21.1393216,149.1850897,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Mackay', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976199,-20.402497,148.5815516,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Proserpine', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976200,-20.0167979,148.2489113,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Bowen', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566976201,-19.5755234,147.404019,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Ayr', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979930,-19.3233331,146.7584605,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Townsville', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979931,-19.2600757,146.8208282,"{'amenity': 'charging_station', 'capacity': '1', 'operator': 'ChargeStar', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979932,-18.2627649,146.0246187,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Cardwell', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979933,-17.9349336,145.9240617,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Tully', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979934,-17.5235786,146.0267957,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Innisfail', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
8566979935,-16.9205159,145.7790922,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'authentication:nfc': 'yes', 'brand': 'Yurika', 'capacity': '2', 'description': 'QESH - Cairns', 'operator': 'Yurika', 'operator:wikidata': 'Q106234391', 'socket:chademo': '1', 'socket:chademo:output': '50', 'socket:type2': '2', 'socket:type2:output': '22', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50'}"
